time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
169.849,3.45115,-3.4195,0.189845,0.999914,-0.00249501,-0.000802748,-0.0128457,3.80915,-4.28821,0.0583992,0.997809,0.0132953,0.0135564,-0.0633724,0,
169.907,3.47715,-3.42023,0.189273,0.999905,-0.00237249,-0.000775488,-0.0135299,3.8354,-4.29155,0.0576384,0.997759,0.0132846,0.0135668,-0.0641544,0,
169.93,3.48716,-3.42057,0.188654,0.999902,-0.00231155,-0.000727388,-0.0137847,3.84581,-4.29289,0.057336,0.997744,0.0132813,0.0135701,-0.0644003,0,
169.987,3.51332,-3.42139,0.188096,0.999877,-0.00242129,-0.00075738,-0.0154522,3.87222,-4.2963,0.0565691,0.99763,0.0132576,0.0135932,-0.0661399,0,
170.01,3.52254,-3.42176,0.187519,0.999867,-0.0024614,-0.000817231,-0.0160766,3.88215,-4.29762,0.0562797,0.997583,0.0132481,0.0136025,-0.0668397,0,
170.069,3.54858,-3.42266,0.187072,0.999852,-0.00247283,-0.000894221,-0.0170327,3.90911,-4.30124,0.0554931,0.997512,0.0132336,0.0136166,-0.0678975,0,
170.127,3.57434,-3.4236,0.186574,0.999836,-0.00251932,-0.000994795,-0.0179262,3.93537,-4.30482,0.054725,0.99745,0.0132213,0.0136286,-0.0688032,0,
170.149,3.58364,-3.42401,0.186024,0.999827,-0.00252487,-0.0011067,-0.0183915,3.94535,-4.3062,0.0544327,0.997418,0.0132151,0.0136346,-0.0692571,0,
170.207,3.60902,-3.425,0.185612,0.999798,-0.00251616,-0.00123394,-0.0199116,3.97164,-4.30986,0.053662,0.997307,0.0131933,0.0136556,-0.0708441,0,
170.229,3.6177,-3.4254,0.185133,0.999791,-0.00247818,-0.0013996,-0.0202503,3.98146,-4.31126,0.053373,0.997277,0.0131876,0.0136611,-0.0712607,0,
170.287,3.64358,-3.4265,0.184718,0.999766,-0.00239126,-0.00160279,-0.0214427,4.00789,-4.31505,0.0525951,0.99719,0.0131711,0.0136771,-0.0724657,0,
170.31,3.64358,-3.4265,0.184718,0.999766,-0.00239126,-0.00160279,-0.0214427,4.018,-4.31647,0.052298,0.997141,0.0131619,0.0136859,-0.0731344,2,
170.37,3.68019,-3.42826,0.183821,0.999737,-0.00232264,-0.00205198,-0.0227132,4.04295,-4.3205,0.0515509,0.997047,0.0131444,0.0137028,-0.0744132,2,
170.428,3.70566,-3.42948,0.183471,0.999723,-0.00218326,-0.00229812,-0.0233253,4.06637,-4.32429,0.0508493,0.996965,0.0131295,0.013717,-0.0754975,2,
170.45,3.7154,-3.43003,0.183006,0.999714,-0.00199564,-0.00257275,-0.023704,4.07575,-4.3258,0.0505683,0.996928,0.0131228,0.0137234,-0.0759834,2,
170.508,3.74067,-3.43129,0.182737,0.999676,-0.00182916,-0.00278945,-0.0252305,4.09873,-4.3296,0.0498776,0.996776,0.0130956,0.0137494,-0.0779597,2,
170.53,3.75058,-3.43192,0.182274,0.999661,-0.00174213,-0.00302405,-0.0258168,4.10779,-4.3312,0.0496021,0.996716,0.013085,0.0137595,-0.0787239,2,
170.588,3.77646,-3.43337,0.182,0.999614,-0.00166292,-0.00319549,-0.0275521,4.13121,-4.3347,0.0489087,0.996574,0.0130606,0.0137827,-0.0804927,2,
170.611,3.78656,-3.43408,0.181575,0.999596,-0.00151506,-0.00337371,-0.0281864,4.14106,-4.3362,0.0486162,0.99652,0.0130512,0.0137915,-0.0811673,2,
