time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,
392.375,-0.609501,3.37211,0.248228,0.0162861,0.018804,0.000759914,0.99969,-0.339035,3.62232,0.370668,0.0443746,0.0120961,-0.0142785,0.99884,
392.433,-0.636259,3.37304,0.248545,0.0162424,0.0188305,0.000716163,0.99969,-0.365581,3.62467,0.371345,0.0444607,0.0120973,-0.0142775,0.998836,
392.455,-0.646248,3.37343,0.248234,0.0161398,0.0188748,0.000637811,0.999691,-0.375652,3.62557,0.371603,0.0445315,0.0120983,-0.0142766,0.998833,
392.513,-0.646248,3.37343,0.248234,0.0161398,0.0188748,0.000637811,0.999691,-0.402427,3.62795,0.372287,0.0442763,0.0120947,-0.0142797,0.998844,
392.536,-0.684234,3.37476,0.248328,0.015372,0.0189649,0.000535128,0.999702,-0.413119,3.6289,0.37256,0.0441306,0.0120926,-0.0142815,0.998851,
392.596,-0.711574,3.37566,0.248761,0.0140962,0.0189708,0.000530869,0.999721,-0.440674,3.63133,0.373263,0.042971,0.012076,-0.0142955,0.998901,
392.656,-0.738916,3.37649,0.249187,0.0138155,0.0189866,0.000569251,0.999724,-0.468195,3.63369,0.373964,0.0427399,0.0120727,-0.0142983,0.998911,
392.714,-0.766076,3.37731,0.249558,0.0136309,0.0190145,0.000576909,0.999726,-0.495112,3.63599,0.374649,0.0426596,0.0120715,-0.0142993,0.998914,
392.736,-0.766076,3.37731,0.249558,0.0136309,0.0190145,0.000576909,0.999726,-0.505332,3.63686,0.374909,0.0424133,0.012068,-0.0143022,0.998925,
392.794,-0.80359,3.37846,0.249646,0.0124942,0.019076,0.000513858,0.99974,-0.531926,3.63911,0.375585,0.0417225,0.0120581,-0.0143106,0.998954,
392.816,-0.80359,3.37846,0.249646,0.0124942,0.019076,0.000513858,0.99974,-0.542625,3.64,0.375856,0.0414501,0.0120542,-0.0143139,0.998965,
392.876,-0.842721,3.37952,0.249856,0.0121572,0.0190486,0.000519976,0.999745,-0.570485,3.64231,0.376563,0.0408445,0.0120455,-0.0143212,0.99899,
392.936,-0.842721,3.37952,0.249856,0.01153,0.0189834,0.000523647,0.999753,-0.598164,3.64457,0.377264,0.0403158,0.0120379,-0.0143275,0.999012,
392.994,-0.897861,3.38089,0.25068,0.0101023,0.0188822,0.000298335,0.999771,-0.625318,3.64675,0.377951,0.0394681,0.0120258,-0.0143378,0.999046,
393.016,-0.908169,3.38117,0.250413,0.00975291,0.0188065,0.000248463,0.999776,-0.635435,3.64755,0.378206,0.0391547,0.0120213,-0.0143415,0.999058,
393.076,-0.935891,3.3818,0.250826,0.00877186,0.0186676,0.000238043,0.999787,-0.662906,3.6497,0.378899,0.0381715,0.0120072,-0.0143533,0.999096,
393.134,-0.963016,3.38236,0.251204,0.00838221,0.0185145,0.000300697,0.999793,-0.689733,3.65174,0.379574,0.0377535,0.0120012,-0.0143584,0.999112,
393.157,-0.974041,3.38262,0.250965,0.00825571,0.0183379,0.000385574,0.999798,-0.700432,3.65255,0.379843,0.0376355,0.0119995,-0.0143598,0.999116,
393.217,-0.974041,3.38262,0.250965,0.00825571,0.0183379,0.000385574,0.999798,-0.728304,3.65464,0.380544,0.0372238,0.0119935,-0.0143647,0.999132,
393.277,-1.03042,3.38372,0.25174,0.00710567,0.0179115,0.00037796,0.999814,-0.755836,3.65668,0.381235,0.0365332,0.0119836,-0.014373,0.999157,
393.337,-1.05869,3.38421,0.252123,0.00638429,0.0176892,0.00029501,0.999823,-0.783869,3.65873,0.381938,0.0358111,0.0119732,-0.0143817,0.999183,
393.397,-1.08701,3.38468,0.252464,0.00534416,0.0173963,0.000159323,0.999834,-0.811652,3.66071,0.382634,0.0347923,0.0119585,-0.0143939,0.999219,
393.455,-1.11444,3.38509,0.252751,0.00415398,0.0170876,1.56298e-05,0.999845,-0.838504,3.66257,0.383304,0.0336077,0.0119415,-0.014408,0.99926,
393.478,-1.12613,3.38533,0.252482,0.00378864,0.0168463,-0.000196936,0.999851,-0.849219,3.66329,0.383571,0.033238,0.0119361,-0.0144125,0.999272,
393.538,-1.15407,3.3857,0.252775,0.00331485,0.0165995,-0.000414367,0.999857,-0.876928,3.66513,0.38426,0.0327464,0.0119291,-0.0144183,0.999288,
393.596,-1.1816,3.38605,0.253012,0.00327374,0.0163462,-0.000489184,0.999861,-0.903847,3.66688,0.384929,0.0327216,0.0119287,-0.0144186,0.999289,
393.617,-1.19218,3.3863,0.252686,0.00315743,0.0160714,-0.000621644,0.999866,-0.913818,3.66753,0.385177,0.0326552,0.0119277,-0.0144194,0.999291,
393.677,-1.22025,3.38665,0.252944,0.00315295,0.0158096,-0.000782661,0.99987,-0.941593,3.66934,0.385867,0.0327122,0.0119286,-0.0144187,0.99929,
393.735,-1.22025,3.38665,0.252944,0.00315295,0.0158096,-0.000782661,0.99987,-0.968209,3.67108,0.386528,0.0323315,0.0119231,-0.0144233,0.999302,
393.758,-1.25848,3.38719,0.252831,0.00256464,0.0153354,-0.00115303,0.999879,-0.978964,3.67177,0.386795,0.0322214,0.0119215,-0.0144246,0.999306,
393.818,-1.28614,3.38748,0.253045,0.00259054,0.0151493,-0.00131993,0.999881,-1.00646,3.67353,0.387477,0.0323033,0.0119227,-0.0144236,0.999303,
393.878,-1.31383,3.38779,0.253252,0.0013569,0.014982,-0.0015475,0.999886,-1.03402,3.67531,0.388161,0.0311235,0.0119056,-0.0144377,0.99934,
393.938,-1.34147,3.38801,0.253453,0.000781243,0.0148782,-0.00174781,0.999888,-1.06158,3.67702,0.388843,0.030517,0.0118969,-0.0144449,0.999359,
393.998,-1.3694,3.3882,0.25364,0.000445289,0.0147561,-0.00188827,0.999889,-1.0892,3.6787,0.389526,0.030211,0.0118924,-0.0144485,0.999368,
394.056,-1.39606,3.38836,0.253809,-0.000940533,0.0146725,-0.00205486,0.99989,-1.11588,3.6803,0.390185,0.0288457,0.0118727,-0.0144648,0.999409,
394.079,-1.40759,3.3885,0.253494,-0.00145598,0.0146706,-0.00226879,0.999889,-1.12666,3.68092,0.39045,0.0282969,0.0118647,-0.0144713,0.999424,
394.139,-1.43491,3.38857,0.25369,-0.0012615,0.0146957,-0.00248778,0.999888,-1.154,3.68246,0.391122,0.0283972,0.0118662,-0.0144701,0.999422,
394.197,-1.46178,3.38863,0.253877,-0.00091146,0.0147582,-0.00267194,0.999887,-1.18086,3.68398,0.391782,0.0287512,0.0118713,-0.0144659,0.999411,
394.219,-1.47218,3.38873,0.253555,-0.000915292,0.0148085,-0.00280914,0.999886,-1.19087,3.68455,0.392029,0.0288025,0.0118721,-0.0144653,0.99941,
394.279,-1.49974,3.38879,0.253787,-0.00133894,0.0149049,-0.00300727,0.999884,-1.21835,3.68613,0.392705,0.0283775,0.0118659,-0.0144703,0.999422,
394.338,-1.52754,3.38883,0.254042,-0.0017214,0.0150339,-0.00323483,0.99988,-1.24613,3.6877,0.393388,0.0279653,0.0118599,-0.0144752,0.999434,
394.396,-1.55457,3.38887,0.254251,-0.00270793,0.0151994,-0.00350382,0.999875,-1.2728,3.68918,0.394043,0.0269396,0.0118451,-0.0144874,0.999462,
394.418,-1.55457,3.38887,0.254251,-0.00270793,0.0151994,-0.00350382,0.999875,-1.28304,3.68973,0.394294,0.026573,0.0118398,-0.0144917,0.999472,
394.519,-1.56526,3.38896,0.253972,-0.00304902,0.0153569,-0.00366296,0.999871,-1.32975,3.6922,0.395437,0.0246257,0.0118115,-0.0145148,0.999522,
394.54,-1.62223,3.38888,0.254552,-0.00530058,0.0156489,-0.00397016,0.999856,-1.33927,3.69267,0.395669,0.0242286,0.0118057,-0.0145195,0.999531,
394.579,-1.6403,3.3888,0.254549,-0.00572648,0.0157442,-0.00387813,0.999852,-1.35722,3.69353,0.396106,0.0237981,0.0117995,-0.0145246,0.999542,
394.639,-1.66826,3.38859,0.254869,-0.00647455,0.0158251,-0.00374832,0.999847,-1.38488,3.69484,0.396779,0.02309,0.0117892,-0.0145329,0.999558,
394.697,-1.66826,3.38859,0.254869,-0.00647455,0.0158251,-0.00374832,0.999847,-1.41177,3.69607,0.397431,0.0218285,0.0117708,-0.0145478,0.999587,
394.719,-1.70547,3.38835,0.254994,-0.00853077,0.0158232,-0.00321512,0.999833,-1.42175,3.6965,0.397673,0.0213938,0.0117645,-0.0145529,0.999596,
394.82,-1.75292,3.38769,0.25596,-0.00988203,0.0158429,-0.00319702,0.999821,-1.46856,3.69849,0.398804,0.0200921,0.0117455,-0.0145682,0.999623,
394.88,-1.78054,3.38731,0.256299,-0.011158,0.0158555,-0.003125,0.999807,-1.49609,3.69959,0.399468,0.0188314,0.0117272,-0.014583,0.999648,
394.94,-1.80853,3.38685,0.256647,-0.0114124,0.015892,-0.0030742,0.999804,-1.52395,3.70063,0.400137,0.0185135,0.0117225,-0.0145867,0.999653,
394.998,-1.83585,3.38639,0.256944,-0.0109849,0.0158949,-0.00301545,0.999809,-1.55072,3.70161,0.400779,0.0189347,0.0117287,-0.0145818,0.999646,
395.019,-1.83585,3.38639,0.256944,-0.0109849,0.0158949,-0.00301545,0.999809,-1.56095,3.702,0.401025,0.01896,0.011729,-0.0145815,0.999645,
395.12,-1.89452,3.38533,0.257686,-0.0108068,0.0158226,-0.00284456,0.999812,-1.60792,3.70376,0.402154,0.0191823,0.0117323,-0.0145789,0.999641,
395.18,-1.89452,3.38533,0.257686,-0.0108068,0.0158226,-0.00284456,0.999812,-1.63565,3.70482,0.40282,0.019189,0.0117324,-0.0145788,0.999641,
395.24,-1.95208,3.3841,0.258337,-0.0108751,0.0155293,-0.00267309,0.999817,-1.66375,3.70589,0.403496,0.019169,0.0117321,-0.014579,0.999641,
395.298,-1.97992,3.38349,0.258618,-0.0113806,0.0153511,-0.00259996,0.999814,-1.69092,3.70692,0.404149,0.0186964,0.0117252,-0.0145846,0.99965,
395.32,-1.99129,3.38323,0.258408,-0.0117161,0.0151739,-0.00253268,0.999813,-1.70119,3.7073,0.404395,0.0184101,0.011721,-0.0145879,0.999655,
395.421,-2.03903,3.38213,0.25927,-0.010623,0.0149934,-0.00246416,0.999828,-1.748,3.70901,0.405519,0.0196019,0.0117384,-0.014574,0.999633,
395.481,-2.03903,3.38213,0.25927,-0.010623,0.0149934,-0.00246416,0.999828,-1.77585,3.71009,0.406189,0.0213203,0.0117634,-0.0145538,0.999598,
395.541,-2.09532,3.38102,0.259751,-0.00775883,0.0146265,-0.00227014,0.99986,-1.80322,3.71125,0.40685,0.0227972,0.0117849,-0.0145364,0.999565,
395.599,-2.12298,3.38073,0.259992,-0.00735871,0.0141036,-0.00297373,0.999869,-1.83022,3.71247,0.407505,0.0232897,0.0117921,-0.0145306,0.999554,
395.621,-2.13361,3.38066,0.259703,-0.0071568,0.0136982,-0.00336465,0.999875,-1.84021,3.71294,0.407748,0.0234945,0.0117951,-0.0145281,0.999549,
395.679,-2.16087,3.38031,0.259862,-0.00613761,0.0134367,-0.00350783,0.999885,-1.86708,3.71419,0.408401,0.0245454,0.0118103,-0.0145157,0.999524,
395.701,-2.1723,3.38019,0.259578,-0.00586565,0.0132606,-0.00345469,0.999889,-1.87775,3.71471,0.40866,0.0248364,0.0118146,-0.0145123,0.999516,
395.762,-2.19999,3.37988,0.259766,-0.00467913,0.0131715,-0.00331112,0.999897,-1.90547,3.71608,0.409336,0.0260726,0.0118325,-0.0144977,0.999485,
395.821,-2.19999,3.37988,0.259766,-0.00467913,0.0131715,-0.00331112,0.999897,-1.93278,3.7175,0.410004,0.02646,0.0118381,-0.0144931,0.999475,
395.881,-2.25631,3.37944,0.26008,-0.00389733,0.0130491,-0.00279139,0.999903,-1.9608,3.71897,0.41069,0.0269124,0.0118447,-0.0144877,0.999463,
395.941,-2.28463,3.37926,0.260225,-0.00376064,0.012881,-0.00257919,0.999907,-1.98851,3.72046,0.411368,0.0270574,0.0118468,-0.014486,0.999459,
395.999,-2.31229,3.37906,0.260349,-0.00411239,0.0126684,-0.00241781,0.999908,-2.01537,3.7219,0.412027,0.0266219,0.0118405,-0.0144912,0.99947,
396.022,-2.32369,3.37897,0.260072,-0.00426698,0.0125246,-0.00226743,0.99991,-2.02612,3.72249,0.41229,0.0264261,0.0118376,-0.0144935,0.999476,
396.082,-2.35232,3.3787,0.26023,-0.00395714,0.0125518,-0.0022035,0.999911,-2.05335,3.72403,0.41296,0.0267591,0.0118425,-0.0144895,0.999467,
396.143,-2.35232,3.3787,0.26023,-0.00395714,0.0125518,-0.0022035,0.999911,-2.08037,3.72541,0.41362,0.0260681,0.0118324,-0.0144977,0.999485,
396.202,-2.40876,3.3782,0.26052,-0.00555331,0.0127609,-0.00212121,0.999901,-2.10685,3.72659,0.414262,0.0249463,0.0118162,-0.014511,0.999514,
396.26,-2.43516,3.37787,0.260671,-0.0051162,0.0128845,-0.0020962,0.999902,-2.13285,3.72776,0.414892,0.0252012,0.0118199,-0.014508,0.999507,
396.283,-2.44593,3.37771,0.260395,-0.00455325,0.0130101,-0.00212963,0.999903,-2.14339,3.72823,0.415147,0.0256646,0.0118266,-0.0145025,0.999496,
396.343,-2.47328,3.37744,0.26059,-0.003819,0.0131247,-0.00209057,0.999904,-2.1703,3.7291,0.41579,0.0260771,0.0118326,-0.0144976,0.999485,
396.403,-2.50062,3.37726,0.260809,-0.00221692,0.0133137,-0.00194973,0.999907,-2.19702,3.73022,0.416435,0.0276292,0.0118551,-0.0144792,0.999443,
396.461,-2.52737,3.37717,0.261028,-0.000702802,0.0134762,-0.00190269,0.999907,-2.22328,3.73158,0.417077,0.0292906,0.0118791,-0.0144595,0.999396,
396.483,-2.53756,3.37719,0.260764,-8.20013e-05,0.0136022,-0.00187829,0.999906,-2.23315,3.73232,0.417325,0.0300652,0.0118903,-0.0144503,0.999373,
396.542,-2.5655,3.37721,0.261023,0.000726623,0.0137645,-0.00168812,0.999904,-2.25935,3.73444,0.417988,0.0315542,0.0119118,-0.0144325,0.999327,
396.6,-2.59192,3.37728,0.261287,0.00121061,0.0138006,-0.00141329,0.999903,-2.2837,3.73671,0.418613,0.032819,0.0119301,-0.0144174,0.999286,
396.623,-2.60255,3.37735,0.261093,0.00142904,0.0138202,-0.00108071,0.999903,-2.29366,3.73773,0.418872,0.0333474,0.0119377,-0.0144111,0.999269,
396.683,-2.63011,3.37746,0.2614,0.000653755,0.013775,-0.000793434,0.999905,-2.31832,3.74006,0.419506,0.033255,0.0119364,-0.0144122,0.999272,
396.743,-2.65811,3.37755,0.261717,0.00119875,0.0136973,-0.000522355,0.999905,-2.34349,3.74199,0.42014,0.0339507,0.0119464,-0.0144039,0.999248,
396.803,-2.65811,3.37755,0.261717,0.00119875,0.0136973,-0.000522355,0.999905,-2.36863,3.74413,0.420779,0.0346615,0.0119567,-0.0143954,0.999224,
396.863,-2.71384,3.37778,0.262278,0.0023198,0.0135355,0.000106403,0.999906,-2.39411,3.74662,0.421437,0.0357286,0.011972,-0.0143826,0.999186,
396.921,-2.74077,3.37794,0.26255,0.0028296,0.0134987,0.000337297,0.999905,-2.41906,3.74881,0.422073,0.0364578,0.0119825,-0.0143739,0.99916,
396.944,-2.7513,3.37806,0.262351,0.00323527,0.013458,0.000503706,0.999904,-2.42967,3.74958,0.422339,0.0367859,0.0119872,-0.01437,0.999148,
397.006,-2.77991,3.37831,0.262678,0.00423722,0.0134382,0.000651685,0.999901,-2.45837,3.75169,0.423059,0.0377615,0.0120013,-0.0143583,0.999112,
397.062,-2.80523,3.37861,0.2629,0.00544074,0.0134394,0.00078625,0.999895,-2.48372,3.7536,0.423697,0.0389583,0.0120185,-0.0143439,0.999066,
397.084,-2.81543,3.37876,0.262809,0.00566987,0.0132356,0.00168803,0.999895,-2.49396,3.75439,0.423955,0.0395729,0.0120273,-0.0143365,0.999041,
397.144,-2.84303,3.37911,0.26313,0.00705766,0.0131173,0.00210248,0.999887,-2.52155,3.75657,0.424651,0.0411772,0.0120503,-0.0143171,0.998977,
397.201,-2.87017,3.37954,0.263364,0.00854713,0.0131142,0.00209652,0.999875,-2.54824,3.75877,0.425328,0.0426637,0.0120716,-0.0142992,0.998914,
397.224,-2.88072,3.37979,0.263163,0.00922714,0.0131619,0.0019147,0.999869,-2.55873,3.75966,0.425595,0.043273,0.0120803,-0.0142918,0.998888,
397.283,-2.90813,3.38036,0.263429,0.010939,0.0132172,0.00163627,0.999852,-2.58595,3.76201,0.426288,0.044948,0.0121042,-0.0142716,0.998814,
397.384,-2.95521,3.38144,0.264208,0.0144234,0.0132411,0.00148999,0.999807,-2.63232,3.76618,0.427474,0.0484405,0.0121541,-0.0142291,0.998651,
397.444,-2.98281,3.38229,0.264474,0.0157368,0.013326,0.00118263,0.999787,-2.65982,3.76884,0.428183,0.049759,0.0121729,-0.0142131,0.998586,
397.504,-3.01048,3.38322,0.264757,0.0165281,0.013392,0.000901639,0.999773,-2.68746,3.7716,0.428898,0.0505617,0.0121843,-0.0142033,0.998546,
397.562,-3.03745,3.3842,0.265005,0.0163276,0.0134961,0.000713465,0.999775,-2.71417,3.7743,0.42959,0.0503271,0.0121809,-0.0142061,0.998557,
397.584,-3.04767,3.38465,0.264797,0.0163725,0.0136235,0.000515507,0.999773,-2.72414,3.7753,0.429848,0.0502816,0.0121803,-0.0142067,0.99856,
397.685,-3.09444,3.38633,0.265637,0.0172262,0.013741,0.000472371,0.999757,-2.77043,3.77996,0.431047,0.0511129,0.0121921,-0.0141966,0.998518,
397.745,-3.12155,3.38741,0.265957,0.0174302,0.0139035,0.000383368,0.999751,-2.79776,3.78276,0.431756,0.0513518,0.0121955,-0.0141936,0.998505,
397.805,-3.1489,3.3885,0.26628,0.0166453,0.0141321,0.000294881,0.999762,-2.82516,3.78557,0.432467,0.0505879,0.0121846,-0.014203,0.998544,
397.863,-3.17511,3.38949,0.26659,0.0172428,0.0143888,0.000216222,0.999748,-2.85154,3.78824,0.433151,0.0511588,0.0121928,-0.014196,0.998515,
397.885,-3.18484,3.38995,0.266416,0.0174241,0.014668,0.000138438,0.999741,-2.86147,3.78926,0.433408,0.0513777,0.0121959,-0.0141933,0.998504,
397.985,-3.23092,3.39164,0.267381,0.0170283,0.0149134,3.94095e-05,0.999744,-2.90588,3.79301,0.434537,0.05128,0.0121945,-0.0141945,0.998509,
398.045,-3.25788,3.39263,0.267777,0.0168488,0.0151662,-4.82616e-05,0.999743,-2.93177,3.79534,0.435199,0.0513927,0.0121961,-0.0141931,0.998503,
398.105,-3.25788,3.39263,0.267777,0.0168488,0.0151662,-4.82616e-05,0.999743,-2.95783,3.79758,0.435862,0.0515497,0.0121983,-0.0141912,0.998495,
398.163,-3.31123,3.39455,0.268604,0.0158392,0.0156082,-0.000165256,0.999753,-2.98379,3.79971,0.436521,0.0506626,0.0121857,-0.0142021,0.998541,
398.185,-3.32118,3.39495,0.268448,0.0155226,0.0158014,-0.000196354,0.999755,-2.99376,3.80057,0.436774,0.0503795,0.0121817,-0.0142055,0.998555,
398.286,-3.3677,3.39644,0.269528,0.0149543,0.0159116,-0.000240005,0.999762,-3.03866,3.80363,0.437894,0.0492145,0.0121651,-0.0142197,0.998613,
398.346,-3.39467,3.3973,0.269985,0.0147006,0.0159553,-0.000248443,0.999765,-3.06548,3.80583,0.438573,0.0489531,0.0121614,-0.0142229,0.998626,
398.406,-3.42204,3.39814,0.27045,0.01468,0.0159434,-0.000288886,0.999765,-3.09306,3.80785,0.439265,0.0486755,0.0121574,-0.0142263,0.998639,
398.464,-3.44867,3.39895,0.270843,0.0143219,0.0158538,-0.000340905,0.999772,-3.11953,3.80979,0.439929,0.048098,0.0121492,-0.0142333,0.998667,
398.486,-3.45927,3.39927,0.270676,0.01428,0.0157251,-0.000417598,0.999774,-3.1298,3.8107,0.440191,0.0480347,0.0121483,-0.0142341,0.99867,
398.544,-3.4863,3.40004,0.271062,0.0143806,0.0155795,-0.000473565,0.999775,-3.15657,3.81315,0.440877,0.0481863,0.0121504,-0.0142322,0.998663,
398.567,-3.49772,3.40038,0.270926,0.0143787,0.0154007,-0.000570522,0.999778,-3.16744,3.81409,0.441154,0.0481708,0.0121502,-0.0142324,0.998664,
398.627,-3.5254,3.40118,0.271343,0.0135445,0.0152204,-0.000665433,0.999792,-3.19561,3.81631,0.441865,0.0470158,0.0121338,-0.0142465,0.998719,
398.686,-3.55281,3.40193,0.271763,0.0130996,0.0150358,-0.000729087,0.999801,-3.22331,3.81909,0.442583,0.0466192,0.0121281,-0.0142513,0.998737,
398.746,-3.58075,3.40266,0.272145,0.0125101,0.0148487,-0.00083792,0.999811,-3.25073,3.82196,0.443296,0.0462173,0.0121224,-0.0142562,0.998756,
398.806,-3.608,3.4033,0.272491,0.011858,0.0146717,-0.000973912,0.999822,-3.27769,3.82445,0.443987,0.0455724,0.0121132,-0.014264,0.998786,
398.864,-3.6352,3.40392,0.27279,0.0107148,0.0145441,-0.00111391,0.999836,-3.30473,3.82667,0.444673,0.0442445,0.0120942,-0.0142801,0.998846,
398.887,-3.64585,3.40412,0.272587,0.0100443,0.0144152,-0.00123407,0.999845,-3.31551,3.82759,0.444947,0.0435139,0.0120837,-0.0142889,0.998878,
398.947,-3.67339,3.40464,0.272926,0.00875006,0.0143142,-0.00134364,0.999858,-3.34354,3.82999,0.44566,0.0419652,0.0120616,-0.0143076,0.998944,
399.007,-3.70082,3.40508,0.27326,0.00808099,0.0142381,-0.00144563,0.999865,-3.37152,3.83202,0.446362,0.0408103,0.012045,-0.0143216,0.998992,
399.067,-3.72842,3.40549,0.273565,0.00807158,0.0141961,-0.00153033,0.999866,-3.39963,3.83436,0.447075,0.0405638,0.0120415,-0.0143245,0.999002,
399.127,-3.75598,3.40591,0.27387,0.00722293,0.0141447,-0.00158282,0.999873,-3.42743,3.83663,0.447779,0.0395916,0.0120275,-0.0143362,0.999041,
399.185,-3.78245,3.40627,0.274131,0.00670012,0.0140809,-0.00164892,0.999877,-3.45359,3.83909,0.448451,0.0391616,0.0120214,-0.0143414,0.999058,
399.208,-3.79351,3.40638,0.273912,0.00642932,0.0140183,-0.00175436,0.99988,-3.46428,3.84031,0.448733,0.0391366,0.012021,-0.0143417,0.999059,
399.268,-3.82068,3.40669,0.274225,0.00556507,0.0139621,-0.00187157,0.999885,-3.49127,3.84281,0.449425,0.0385265,0.0120122,-0.0143491,0.999082,
399.326,-3.82068,3.40669,0.274225,0.00556507,0.0139621,-0.00187157,0.999885,-3.51762,3.84475,0.450086,0.0375658,0.0119984,-0.0143606,0.999119,
399.348,-3.8581,3.40699,0.274247,0.00433319,0.0137252,-0.00211882,0.999894,-3.52786,3.84536,0.450339,0.0372638,0.0119941,-0.0143642,0.99913,
399.407,-3.88555,3.40719,0.274545,0.00385247,0.0136004,-0.00224072,0.999898,-3.55538,3.84692,0.451016,0.0365657,0.0119841,-0.0143726,0.999156,
399.465,-3.91267,3.40735,0.274786,0.00243752,0.0134585,-0.00239035,0.999904,-3.58217,3.84851,0.451676,0.0350736,0.0119626,-0.0143905,0.99921,
399.487,-3.92319,3.40734,0.274552,0.0019576,0.0133096,-0.00251981,0.999906,-3.59268,3.84913,0.451935,0.0345877,0.0119556,-0.0143963,0.999226,
399.545,-3.94989,3.4074,0.274787,0.00154743,0.0131326,-0.0026294,0.999909,-3.61911,3.85129,0.452605,0.034336,0.011952,-0.0143993,0.999235,
399.568,-3.94989,3.4074,0.274787,0.00154743,0.0131326,-0.0026294,0.999909,-3.62993,3.85203,0.452875,0.0341599,0.0119494,-0.0144014,0.999241,
399.626,-3.98748,3.40744,0.274829,-0.000249819,0.0128169,-0.00281673,0.999914,-3.65676,3.85386,0.453544,0.0327118,0.0119285,-0.0144187,0.99929,
399.648,-3.98748,3.40744,0.274829,-0.000249819,0.0128169,-0.00281673,0.999914,-3.66714,3.85453,0.453802,0.0321162,0.0119199,-0.0144258,0.999309,
399.708,-4.02544,3.4073,0.27484,-0.000958419,0.012534,-0.00303406,0.999916,-3.69488,3.85631,0.45449,0.032009,0.0119184,-0.0144271,0.999312,
399.766,-4.02544,3.4073,0.27484,-0.000958419,0.012534,-0.00303406,0.999916,-3.72161,3.85801,0.455153,0.0311429,0.0119059,-0.0144374,0.99934,
399.788,-4.063,3.40712,0.274773,-0.00233145,0.0123457,-0.00323385,0.999916,-3.7318,3.85865,0.455405,0.0307145,0.0118997,-0.0144425,0.999353,
399.846,-4.08973,3.40695,0.27497,-0.00310443,0.0122766,-0.00333221,0.999914,-3.75852,3.86028,0.456066,0.0299046,0.011888,-0.0144522,0.999378,
399.868,-4.10034,3.40682,0.274734,-0.00344437,0.0122529,-0.00344747,0.999913,-3.76871,3.86089,0.456317,0.0296155,0.0118838,-0.0144556,0.999386,
399.926,-4.12705,3.40657,0.274934,-0.00481304,0.0122536,-0.00356941,0.999907,-3.79539,3.86246,0.456975,0.0282444,0.011864,-0.0144719,0.999426,
399.949,-4.13817,3.40639,0.274724,-0.00528169,0.0122796,-0.00367308,0.999904,-3.80606,3.86306,0.457237,0.0277973,0.0118575,-0.0144772,0.999438,
400.009,-4.16537,3.40605,0.274977,-0.00685269,0.0122762,-0.003791,0.999894,-3.83356,3.86458,0.457913,0.0261717,0.0118339,-0.0144965,0.999482,
400.069,-4.19345,3.40561,0.275217,-0.00679176,0.0122843,-0.0038673,0.999894,-3.86165,3.86604,0.458599,0.0262067,0.0118344,-0.0144961,0.999481,
400.127,-4.19345,3.40561,0.275217,-0.00679176,0.0122843,-0.0038673,0.999894,-3.88863,3.86745,0.459259,0.0260855,0.0118327,-0.0144975,0.999485,
400.148,-4.23089,3.40508,0.27519,-0.00696305,0.0123064,-0.00395635,0.999892,-3.89876,3.86798,0.459507,0.0261736,0.011834,-0.0144965,0.999482,
400.249,-4.27788,3.40445,0.275917,-0.00741346,0.0123415,-0.00399195,0.999888,-3.94558,3.87041,0.460652,0.02581,0.0118287,-0.0145008,0.999492,
400.309,-4.30504,3.40408,0.276164,-0.00810557,0.012398,-0.00403068,0.999882,-3.97318,3.87183,0.461326,0.0251814,0.0118196,-0.0145082,0.999508,
400.369,-4.33224,3.4037,0.276391,-0.00866905,0.0124914,-0.00404823,0.999876,-4.00061,3.8732,0.461995,0.0246422,0.0118117,-0.0145146,0.999521,
400.427,-4.35861,3.40332,0.276606,-0.00860693,0.0125797,-0.0040268,0.999876,-4.02725,3.87451,0.462644,0.0247081,0.0118127,-0.0145138,0.99952,
400.449,-4.3687,3.40324,0.276367,-0.00868615,0.0126502,-0.00401731,0.999874,-4.03723,3.875,0.462888,0.0246925,0.0118125,-0.014514,0.99952,
400.507,-4.3951,3.40287,0.276628,-0.00942104,0.0127188,-0.00400671,0.999867,-4.06411,3.87632,0.463543,0.0239793,0.0118021,-0.0145224,0.999537,
400.53,-4.3951,3.40287,0.276628,-0.00942104,0.0127188,-0.00400671,0.999867,-4.07466,3.87682,0.463799,0.0237456,0.0117987,-0.0145252,0.999543,
400.59,-4.43244,3.40237,0.276719,-0.00928838,0.0128889,-0.00393321,0.999866,-4.10219,3.87812,0.464469,0.0241117,0.011804,-0.0145208,0.999534,
400.65,-4.45938,3.40199,0.277018,-0.00944631,0.0130149,-0.0038623,0.999863,-4.12973,3.87944,0.465139,0.0240284,0.0118028,-0.0145218,0.999536,
400.71,-4.48648,3.40161,0.277335,-0.0104286,0.0131408,-0.00377329,0.999852,-4.15543,3.88123,0.465781,0.023614,0.0117968,-0.0145267,0.999546,
400.77,-4.51291,3.40119,0.27767,-0.0120334,0.0132836,-0.00368027,0.999833,-4.18025,3.88314,0.466406,0.0228423,0.0117856,-0.0145358,0.999564,
400.828,-4.53947,3.4007,0.277955,-0.0118544,0.0134454,-0.00355571,0.999833,-4.20468,3.88469,0.467012,0.0233523,0.011793,-0.0145298,0.999552,
