time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
526.334,-0.673201,-3.30855,0.24274,0.999459,0.00409626,-0.0110293,0.0307092,0.0538377,-3.19521,0.188696,0.99883,0.015088,0.012555,0.0441972,0,
526.357,-0.664645,-3.30788,0.241316,0.999458,0.00410364,-0.0109713,0.0307542,0.0646449,-3.19425,0.188439,0.998829,0.0150884,0.0125545,0.0442285,0,
526.417,-0.639355,-3.3062,0.240459,0.999422,0.00403873,-0.0109701,0.0319308,0.092231,-3.19179,0.187781,0.998774,0.0151036,0.0125361,0.0454464,0,
526.477,-0.610789,-3.30437,0.241094,0.999392,0.00402876,-0.0109737,0.0328392,0.120015,-3.18924,0.18712,0.998731,0.0151155,0.0125218,0.0463914,0,
526.537,-0.58531,-3.30249,0.240191,0.999379,0.00397711,-0.0109726,0.0332542,0.147536,-3.18667,0.186468,0.998704,0.0151225,0.0125134,0.0469485,0,
526.595,-0.560623,-3.30064,0.239349,0.999378,0.00398745,-0.0109258,0.0332817,0.174049,-3.18416,0.18584,0.9987,0.0151238,0.0125119,0.0470499,0,
526.618,-0.549513,-3.2999,0.239595,0.999377,0.00398686,-0.0109261,0.0333361,0.184833,-3.18314,0.185584,0.998697,0.0151244,0.012511,0.0471038,0,
526.678,-0.521791,-3.29806,0.24021,0.999352,0.00397881,-0.010929,0.0340724,0.21185,-3.18058,0.184945,0.998663,0.0151335,0.0125001,0.047827,0,
526.738,-0.496074,-3.29605,0.239369,0.99934,0.00392791,-0.0110048,0.0343943,0.239692,-3.17789,0.184286,0.998642,0.015139,0.0124935,0.048265,0,
526.798,-0.470687,-3.29406,0.238603,0.999335,0.00390747,-0.0110443,0.0345449,0.267137,-3.17523,0.183639,0.998631,0.0151417,0.0124902,0.0484801,0,
526.856,-0.443593,-3.29219,0.23921,0.999299,0.00389623,-0.0110482,0.0355615,0.293504,-3.17265,0.183016,0.998582,0.0151541,0.0124751,0.0494781,0,
526.878,-0.443593,-3.29219,0.23921,0.999299,0.00389623,-0.0110482,0.0355615,0.303602,-3.17164,0.182779,0.99856,0.0151598,0.0124681,0.049933,0,
526.936,-0.405817,-3.28947,0.240057,0.999279,0.00389019,-0.0110504,0.0361079,0.330233,-3.16896,0.182153,0.998552,0.0151617,0.0124658,0.0500842,0,
526.958,-0.397326,-3.28858,0.23868,0.999279,0.00384157,-0.0111313,0.0360956,0.340741,-3.1679,0.181906,0.998551,0.0151619,0.0124655,0.0501041,0,
527.018,-0.372624,-3.28658,0.238005,0.99927,0.00389044,-0.0111744,0.0363214,0.368136,-3.16514,0.181262,0.99854,0.0151647,0.0124622,0.0503256,0,
527.078,-0.34408,-3.28451,0.238652,0.999239,0.00388093,-0.0111777,0.0371721,0.395876,-3.16232,0.18061,0.998497,0.0151752,0.0124494,0.051164,0,
